seq,cmd_seq_echo,T0_ms,T1_ms,T3_ms,TQ_ms,T4_ms,T6_ms,T7_ms,RTT_ms,Processing_ms,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
160,3,1779529760524,1779529760525,1779529760526,1779529760549,1779529760549,1779529760557,1779529760590,32,0,23,9,33,65,18.2834
161,4,1779529760557,1779529760557,1779529760558,1779529760583,1779529760583,1779529760590,1779529760623,33,0,25,8,33,66,17.4069
163,6,1779529760622,1779529760622,1779529760624,1779529760624,1779529760686,1779529760694,1779529760698,72,62,0,10,4,76,17.9241
164,8,1779529760698,1779529760698,1779529760699,1779529760720,1779529760720,1779529760731,1779529760771,33,0,21,12,40,73,19.0182
165,9,1779529760731,1779529760731,1779529760732,1779529760761,1779529760762,1779529760771,1779529760801,40,1,29,10,30,70,18.4616
166,11,1779529760801,1779529760801,1779529760803,1779529760823,1779529760823,1779529760834,1779529760867,33,0,20,13,33,66,17.7697
167,12,1779529760834,1779529760834,1779529760835,1779529760860,1779529760860,1779529760867,1779529760900,33,0,25,8,33,66,17.2349
168,14,1779529760899,1779529760899,1779529760901,1779529760901,1779529760901,1779529760932,1779529761001,33,0,0,33,69,102,20.1029
170,15,1779529760932,1779529760932,1779529760933,1779529760962,1779529760996,1779529761001,1779529761005,69,34,29,6,4,73,24.6983
171,17,1779529761005,1779529761005,1779529761006,1779529761037,1779529761037,1779529761072,1779529761105,67,0,31,36,33,100,26.8482
172,19,1779529761071,1779529761071,1779529761073,1779529761098,1779529761098,1779529761105,1779529761137,34,0,25,9,32,66,26.7798
173,20,1779529761105,1779529761105,1779529761107,1779529761133,1779529761133,1779529761171,1779529761205,66,0,26,40,34,100,26.9400
174,22,1779529761170,1779529761170,1779529761172,1779529761173,1779529761174,1779529761205,1779529761245,35,1,1,33,40,75,25.5295
175,23,1779529761204,1779529761204,1779529761206,1779529761234,1779529761235,1779529761245,1779529761277,41,1,28,12,32,73,25.9888
176,24,1779529761245,1779529761245,1779529761246,1779529761268,1779529761268,1779529761277,1779529761318,32,0,22,10,41,73,25.0001
177,25,1779529761276,1779529761276,1779529761278,1779529761309,1779529761309,1779529761318,1779529761349,42,0,31,11,31,73,24.1487
178,27,1779529761349,1779529761349,1779529761350,1779529761371,1779529761371,1779529761382,1779529761414,33,0,21,12,32,65,22.7822
179,28,1779529761381,1779529761382,1779529761383,1779529761406,1779529761406,1779529761414,1779529761446,32,0,23,9,32,64,21.3763
180,29,1779529761414,1779529761414,1779529761415,1779529761447,1779529761447,1779529761480,1779529761513,66,0,32,34,33,99,21.5476
182,32,1779529761512,1779529761512,1779529761514,1779529761544,1779529761544,1779529761545,1779529761582,33,0,30,3,37,70,22.0495
183,34,1779529761578,1779529761581,1779529761583,1779529761586,1779529761586,1779529761611,1779529761643,30,0,3,27,32,62,22.1183
184,36,1779529761643,1779529761643,1779529761644,1779529761648,1779529761648,1779529761676,1779529761710,33,0,4,29,34,67,21.0090
185,37,1779529761676,1779529761676,1779529761677,1779529761684,1779529761684,1779529761709,1779529761750,33,0,7,26,41,74,19.9366
186,38,1779529761709,1779529761709,1779529761711,1779529761724,1779529761724,1779529761750,1779529761782,41,0,13,28,32,73,19.3159
188,40,1779529761782,1779529761782,1779529761784,1779529761785,1779529761819,1779529761823,1779529761854,41,34,1,6,31,72,19.3689
189,42,1779529761854,1779529761854,1779529761855,1779529761860,1779529761860,1779529761887,1779529761920,33,0,5,28,33,66,19.6887
190,43,1779529761887,1779529761887,1779529761889,1779529761922,1779529761922,1779529761955,1779529761986,68,0,33,35,31,99,18.6422
191,45,1779529761953,1779529761953,1779529761955,1779529761961,1779529761961,1779529761986,1779529762018,33,0,6,27,32,65,18.0120
192,46,1779529761985,1779529761985,1779529761987,1779529762001,1779529762001,1779529762018,1779529762051,33,0,14,19,33,66,17.4670
193,48,1779529762051,1779529762051,1779529762053,1779529762062,1779529762062,1779529762084,1779529762117,33,0,9,24,33,66,16.9377
194,49,1779529762083,1779529762084,1779529762085,1779529762096,1779529762097,1779529762117,1779529762149,33,1,11,21,32,65,16.1203
195,50,1779529762117,1779529762117,1779529762118,1779529762137,1779529762137,1779529762149,1779529762183,32,0,19,13,34,66,15.6258
196,52,1779529762182,1779529762183,1779529762184,1779529762198,1779529762198,1779529762215,1779529762298,32,0,14,18,83,115,17.9507
198,53,1779529762215,1779529762215,1779529762216,1779529762236,1779529762276,1779529762298,1779529762304,83,40,20,23,6,89,21.2412
199,56,1779529762335,1779529762335,1779529762336,1779529762337,1779529762337,1779529762369,1779529762401,34,0,1,33,32,66,22.3549
200,57,1779529762368,1779529762368,1779529762370,1779529762371,1779529762371,1779529762401,1779529762434,33,0,1,32,33,66,21.2144
201,58,1779529762401,1779529762401,1779529762402,1779529762412,1779529762412,1779529762434,1779529762467,33,0,10,23,33,66,20.3923
202,60,1779529762467,1779529762467,1779529762468,1779529762472,1779529762473,1779529762499,1779529762532,32,1,4,27,33,65,19.6145
203,61,1779529762499,1779529762499,1779529762500,1779529762507,1779529762507,1779529762532,1779529762564,33,0,7,26,32,65,18.6056
204,62,1779529762532,1779529762532,1779529762533,1779529762547,1779529762547,1779529762564,1779529762597,32,0,14,18,33,65,18.0086
205,64,1779529762597,1779529762597,1779529762599,1779529762608,1779529762608,1779529762630,1779529762663,33,0,9,24,33,66,17.3626
206,65,1779529762630,1779529762630,1779529762631,1779529762642,1779529762642,1779529762663,1779529762695,33,0,11,22,32,65,16.5595
207,66,1779529762663,1779529762663,1779529762664,1779529762683,1779529762683,1779529762695,1779529762728,32,0,19,13,33,65,15.7899
208,68,1779529762728,1779529762728,1779529762729,1779529762744,1779529762744,1779529762769,1779529762801,41,0,15,26,32,73,15.5060
209,69,1779529762769,1779529762769,1779529762770,1779529762781,1779529762781,1779529762801,1779529762841,32,0,11,21,40,72,14.7080
210,70,1779529762801,1779529762801,1779529762803,1779529762823,1779529762824,1779529762841,1779529762873,40,1,20,19,32,72,14.6666
211,72,1779529762873,1779529762873,1779529762874,1779529762885,1779529762886,1779529762905,1779529762938,32,1,11,20,33,65,13.8687
212,73,1779529762905,1779529762905,1779529762906,1779529762922,1779529762922,1779529762938,1779529762970,33,0,16,17,32,65,13.0329
213,74,1779529762938,1779529762938,1779529762939,1779529762963,1779529762963,1779529762970,1779529763004,32,0,24,8,34,66,12.7176
214,76,1779529763003,1779529763003,1779529763005,1779529763024,1779529763024,1779529763036,1779529763069,33,0,19,14,33,66,12.1110
215,77,1779529763036,1779529763036,1779529763037,1779529763057,1779529763057,1779529763069,1779529763101,33,0,20,13,32,65,11.4391
216,78,1779529763068,1779529763068,1779529763070,1779529763100,1779529763100,1779529763101,1779529763170,33,0,30,3,69,102,12.4911
217,79,1779529763101,1779529763101,1779529763103,1779529763160,1779529763160,1779529763170,1779529763175,69,0,57,12,5,74,15.3851
218,81,1779529763174,1779529763174,1779529763176,1779529763194,1779529763194,1779529763208,1779529763242,34,0,18,16,34,68,16.5930
219,82,1779529763208,1779529763208,1779529763209,1779529763235,1779529763235,1779529763242,1779529763286,34,0,26,8,44,78,15.6514
220,84,1779529763286,1779529763286,1779529763287,1779529763297,1779529763297,1779529763318,1779529763358,32,0,10,22,40,72,15.5482
221,85,1779529763318,1779529763318,1779529763319,1779529763331,1779529763331,1779529763358,1779529763389,40,0,12,28,31,71,14.9400
222,86,1779529763358,1779529763358,1779529763359,1779529763371,1779529763372,1779529763389,1779529763422,31,1,12,18,33,64,14.5786
223,88,1779529763422,1779529763422,1779529763423,1779529763433,1779529763433,1779529763454,1779529763487,32,0,10,22,33,65,14.1167
224,89,1779529763454,1779529763454,1779529763456,1779529763467,1779529763467,1779529763487,1779529763520,33,0,11,22,33,66,13.4922
225,90,1779529763487,1779529763487,1779529763488,1779529763507,1779529763507,1779529763520,1779529763553,33,0,19,14,33,66,12.9090
226,92,1779529763553,1779529763553,1779529763555,1779529763568,1779529763568,1779529763585,1779529763618,32,0,13,19,33,65,12.2518
227,93,1779529763585,1779529763585,1779529763586,1779529763604,1779529763604,1779529763618,1779529763652,33,0,18,15,34,67,11.6014
228,94,1779529763618,1779529763618,1779529763619,1779529763645,1779529763645,1779529763652,1779529763683,34,0,26,8,31,65,11.5738
229,96,1779529763683,1779529763683,1779529763685,1779529763706,1779529763706,1779529763716,1779529763749,33,0,21,12,33,66,11.3739
230,97,1779529763716,1779529763716,1779529763717,1779529763741,1779529763741,1779529763749,1779529763792,33,0,24,9,43,76,11.0593
231,98,1779529763748,1779529763748,1779529763750,1779529763781,1779529763782,1779529763792,1779529763823,44,1,31,12,31,75,11.0061
232,100,1779529763822,1779529763823,1779529763824,1779529763843,1779529763843,1779529763863,1779529763894,40,0,19,21,31,71,10.8922
233,101,1779529763862,1779529763862,1779529763864,1779529763877,1779529763877,1779529763894,1779529763927,32,0,13,19,33,65,10.3132
234,102,1779529763894,1779529763894,1779529763895,1779529763918,1779529763918,1779529763926,1779529763959,32,0,23,9,33,65,10.4300
235,104,1779529763959,1779529763959,1779529763960,1779529763979,1779529763980,1779529763993,1779529764028,34,1,19,14,35,69,10.1664
236,105,1779529763992,1779529763992,1779529763994,1779529764014,1779529764014,1779529764028,1779529764064,36,0,20,16,36,72,9.8778
237,106,1779529764027,1779529764027,1779529764029,1779529764054,1779529764054,1779529764064,1779529764102,37,0,25,12,38,75,9.5093
238,108,1779529764102,1779529764102,1779529764106,1779529764116,1779529764116,1779529764139,1779529764176,37,0,10,27,37,74,9.7851
239,109,1779529764138,1779529764138,1779529764140,1779529764152,1779529764153,1779529764176,1779529764211,38,1,12,25,35,73,9.2784
240,110,1779529764175,1779529764175,1779529764176,1779529764194,1779529764194,1779529764211,1779529764248,36,0,18,18,37,73,9.1309
241,112,1779529764247,1779529764247,1779529764249,1779529764254,1779529764255,1779529764280,1779529764321,33,1,5,27,41,74,9.2112
242,113,1779529764280,1779529764280,1779529764282,1779529764290,1779529764290,1779529764321,1779529764390,41,0,8,33,69,110,10.9765
243,114,1779529764321,1779529764321,1779529764322,1779529764331,1779529764331,1779529764390,1779529764430,69,0,9,60,40,109,10.4088
245,115,1779529764390,1779529764390,1779529764392,1779529764392,1779529764426,1779529764430,1779529764435,40,34,0,6,5,45,15.4161
246,117,1779529764435,1779529764435,1779529764436,1779529764468,1779529764468,1779529764502,1779529764542,67,0,32,35,40,107,18.5127
247,119,1779529764502,1779529764502,1779529764503,1779529764530,1779529764530,1779529764542,1779529764574,40,0,27,13,32,72,19.2927
248,120,1779529764542,1779529764542,1779529764543,1779529764569,1779529764569,1779529764574,1779529764606,32,0,26,6,32,64,18.4226
249,122,1779529764606,1779529764606,1779529764608,1779529764608,1779529764608,1779529764639,1779529764672,33,0,0,33,33,66,18.9988
250,123,1779529764639,1779529764639,1779529764641,1779529764670,1779529764670,1779529764705,1779529764737,66,0,29,37,32,98,17.9412
251,124,1779529764672,1779529764672,1779529764673,1779529764704,1779529764705,1779529764737,1779529764770,65,1,31,33,33,98,17.0282
252,126,1779529764737,1779529764737,1779529764738,1779529764746,1779529764746,1779529764770,1779529764811,33,0,8,25,41,74,16.0400
253,127,1779529764770,1779529764770,1779529764771,1779529764808,1779529764808,1779529764843,1779529764883,73,0,37,36,40,113,15.6022
254,128,1779529764810,1779529764810,1779529764814,1779529764843,1779529764843,1779529764883,1779529764915,73,0,29,44,32,105,14.6376
255,130,1779529764882,1779529764882,1779529764884,1779529764886,1779529764886,1779529764915,1779529764947,33,0,2,31,32,65,14.3562
